0	0	0	0	0	0
17.4	0	-0.0174	0	-0.00015138	-0.00008265
34.8	0	-0.0348	0	-0.00060552	-0.0001653
52.2	0	-0.0522	0	-0.00136242	-0.00024795
69.6	0	-0.0696	0	-0.00242208	-0.0003306
87	0	-0.087	0	-0.0037845	-0.00041325
104.4	0	-0.1044	0	-0.00544968	-0.0004959
121.8	0	-0.1218	0	-0.00741762	-0.00057855
139.2	0	-0.1392	0	-0.00968832	-0.0006612
156.6	0	-0.1566	0	-0.01226178	-0.00074385
174	0	-0.174	0	-0.015138	-0.0008265
174	-3.138992648	39.92432827	0	-0.015138	-0.0008265
246.7	-3.138992648	39.85162827	-0.228204765	2.88471802	-0.001171825
319.4	-3.138992648	39.77892827	-0.456409531	5.77928875	-0.00151715
392.1	-3.138992648	39.70622827	-0.684614296	8.66857419	-0.001862475
464.8	-3.138992648	39.63352827	-0.912819062	11.55257434	-0.0022078
537.5	-3.138992648	39.56082827	-1.141023827	14.4312892	-0.002553125
610.2	-3.138992648	39.48812827	-1.369228593	17.30471877	-0.00289845
682.9	-3.138992648	39.41542827	-1.597433358	20.17286305	-0.003243775
755.6	-3.138992648	39.34272827	-1.825638124	23.03572204	-0.0035891
828.3	-3.138992648	39.27002827	-2.053842889	25.89329574	-0.003934425
901	-3.138992648	39.19732827	-2.282047655	28.74558415	-0.00427975
901	17.56409001	39.19732827	-2.282047655	28.74558415	2.5629025
931	17.56409001	39.16732827	-1.755124955	29.921054	2.56276
961	17.56409001	39.13732827	-1.228202254	31.09562385	2.5626175
991	17.56409001	39.10732827	-0.701279554	32.2692937	2.562475
1021	17.56409001	39.07732827	-0.174356853	33.44206354	2.5623325
1051	17.56409001	39.04732827	0.352565847	34.61393339	2.56219
1051	18.2436921	-22.97241163	0.352565847	34.61393339	2.56219
1081	18.2436921	-23.00241163	0.89987661	33.92431104	2.5620475
1111	18.2436921	-23.03241163	1.447187373	33.23378869	2.561905
1141	18.2436921	-23.06241163	1.994498136	32.54236634	2.5617625
1171	18.2436921	-23.09241163	2.541808899	31.850044	2.56162
1201	18.2436921	-23.12241163	3.089119662	31.15682165	2.5614775
1201	-2.356307904	-23.12241163	3.089119662	31.15682165	0.0070775
1332.1	-2.356307904	-23.25351163	2.780207695	28.11687988	0.006454775
1463.2	-2.356307904	-23.38461163	2.471295729	25.0597509	0.00583205
1594.3	-2.356307904	-23.51571163	2.162383763	21.98543471	0.005209325
1725.4	-2.356307904	-23.64681163	1.853471797	18.89393131	0.0045866
1856.5	-2.356307904	-23.77791163	1.544559831	15.7852407	0.003963875
1987.6	-2.356307904	-23.90901163	1.235647865	12.65936288	0.00334115
2118.7	-2.356307904	-24.04011163	0.926735898	9.516297849	0.002718425
2249.8	-2.356307904	-24.17121163	0.617823932	6.356045609	0.0020957
2380.9	-2.356307904	-24.30231163	0.308911966	3.17860616	0.001472975
2512	-2.356307904	-24.43341163	0	-0.0160205	0.00085025
2512	0	0.179	7.10543E-15	-0.0160205	0.00085025
2547.8	0	0.1432	7.03604E-15	-0.01025312	0.0006802
2583.6	0	0.1074	6.96665E-15	-0.00576738	0.00051015
2619.4	0	0.0716	3.38618E-15	-0.00256328	0.0003401
2655.2	0	0.0358	3.27516E-15	-0.00064082	0.00017005
2691	0	-3.55271E-15	3.21965E-15	1.86517E-14	0
